state,house_url,inventory_id
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/tampa/lagoon-residences-at-epperson/quick-move-in-homes/31887-oyster-pier-court-69,7675
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/tampa/lagoon-residences-at-epperson/quick-move-in-homes/31881-oyster-pier-court-68,7966
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/tampa/lagoon-residences-at-epperson/quick-move-in-homes/31856-clover-fin-court-77,8513
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/tampa/lagoon-residences-at-epperson/quick-move-in-homes/31838-clover-fin-court-80,8654
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/tampa/isla-mirada/quick-move-in-homes/31546-azure-beach-drive-317,8978
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/tampa/isla-mirada/quick-move-in-homes/31481-spanish-mission-road-2216,8512
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/tampa/isla-mirada/quick-move-in-homes/31477-spanish-mission-road-2215,8644
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/tampa/isla-mirada/quick-move-in-homes/31455-spanish-mission-road-2112,6615
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/tampa/isla-mirada/quick-move-in-homes/31445-spanish-mission-road-2110,6613
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/tampa/eagles-cove-at-mirada/quick-move-in-homes/32298-wetland-bird-view-88,3574
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/tampa/eagles-cove-at-mirada/quick-move-in-homes/10757-torchwood-sea-way-78,9072
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/tampa/eagles-cove-at-mirada/quick-move-in-homes/10707-torchwood-sea-way-74,8826
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/tampa/biscayne-landing-at-seaire/quick-move-in-homes/8617-ocean-key-place-23,7307
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/tampa/biscayne-landing-at-seaire/quick-move-in-homes/8610-ocean-key-place-28,6621
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/tampa/biscayne-landing-at-seaire/quick-move-in-homes/8320-golden-beach-court-92,4728
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/orlando/willowbrook-north/quick-move-in-homes/804-andrew-street-145,8899
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/orlando/willowbrook-north/quick-move-in-homes/803-andrew-street-101,7594
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/orlando/willowbrook-north/quick-move-in-homes/337-meredith-blvd-150,8375
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/orlando/parkview-at-hamlin/quick-move-in-homes/15044-groveside-road-193,8378
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/orlando/parkview-at-hamlin/quick-move-in-homes/15039-groveside-road-57,9074
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/orlando/parkview-at-hamlin/quick-move-in-homes/15027-groveside-road-55,9073
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/orlando/lakeside-at-satilla/quick-move-in-homes/5213-chattahoochee-bend-2,8549
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/orlando/lakeside-at-satilla/quick-move-in-homes/5030-salado-drive-145,8550
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/orlando/lakeside-at-satilla/quick-move-in-homes/5024-salado-drive-146,8552
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/orlando/hamilton-bluff/quick-move-in-homes/2013-stone-wall-court-1502,5819
florida,https://www.drbhomes.com/drbhomes/find-your-home/communities/florida/orlando/hamilton-bluff/quick-move-in-homes/1933-diamond-head-circle-1409,7702
