state,community_url,house_url
,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/array-at-bennetts-creek-quarter,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/array-at-bennetts-creek-quarter/genoa-array-125-home-125
,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/vineyards-at-hallstead-reserve-plus,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/vineyards-at-hallstead-reserve-plus/veneto-1301-regal-home-15-D
,https://www.eastwoodhomes.com/hampton-roads/gloucester-point/gloucester-town-commons,https://www.eastwoodhomes.com/hampton-roads/gloucester-point/gloucester-town-commons/Ellerbe-7206-E-40GLOTO-0022-001-home-022
,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/the-estates-at-nansemond-river,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/the-estates-at-nansemond-river/waterford-n-6033-sam-callis-home-295
,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/vineyards-at-hallstead-reserve-plus,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/vineyards-at-hallstead-reserve-plus/veneto-20-b-home-20-B
,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/the-estates-at-nansemond-river,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/the-estates-at-nansemond-river/marino-6026-sam-callis-circle-home-323
,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/vistas-at-bennetts-creek-quarter,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/vistas-at-bennetts-creek-quarter/venosa-ii-vistas-at-bennetts-creek-36-home-036
,https://www.eastwoodhomes.com/hampton-roads/smithfield/mallory-pointe,https://www.eastwoodhomes.com/hampton-roads/smithfield/mallory-pointe/Davidson-7203-D-40MALPO-0074-001-home-074
,https://www.eastwoodhomes.com/hampton-roads/gloucester-point/swiss-legacy,https://www.eastwoodhomes.com/hampton-roads/gloucester-point/swiss-legacy/caldwell-7114-b-swile-003-01-home-003-01
,https://www.eastwoodhomes.com/hampton-roads/smithfield/mallory-pointe,https://www.eastwoodhomes.com/hampton-roads/smithfield/mallory-pointe/drexel-7212-e-malpo-089-01-home-089-01
,https://www.eastwoodhomes.com/hampton-roads/smithfield/mallory-pointe,https://www.eastwoodhomes.com/hampton-roads/smithfield/mallory-pointe/cypress-7208-c-malpo-099-01-home-099-01
,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/array-at-bennetts-creek-quarter,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/array-at-bennetts-creek-quarter/tivoli-1007-serene-road-166-home-166
,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/array-at-bennetts-creek-quarter,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/array-at-bennetts-creek-quarter/cortona-1007-serene-road-home-167
,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/array-at-bennetts-creek-quarter,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/array-at-bennetts-creek-quarter/portofino-157-array-home-157
,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/the-estates-at-nansemond-river,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/the-estates-at-nansemond-river/siena-296-enr-home-296
,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/vineyards-at-hallstead-reserve-plus,https://www.eastwoodhomes.com/hampton-roads/hampton-roads/vineyards-at-hallstead-reserve-plus/tuscany-1901-home-19-A
