city,event_url
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260417/d1a632bf-90a3-45e1-99c5-8456a82fbfb8/resound-presents-faetooth-w-latter-and-soap-box-derby-at-brushy-street-commons-on-4-17
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260417/b2b66028-da9e-4927-9454-2cc7c1d31f2e/resound-presents-victor-jones-at-mohawk-on-4-17
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260417/e87eb9cf-2b11-4a5c-abba-f0af583b4c1c/acmc-friends
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260418/e53f7d0b-cd0d-41c5-82c1-4407eb0c0e1c/2026-27-job-fair
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260418/94d0ea76-d4eb-4ed9-985b-931651c0ff95/dowell-ranch-nature-walk
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260418/692013ef-bd1f-4282-94d5-c815bd9d857c/travis-county-parks-foundation-to-host-4th-annual-for-the-love-of-parks-festival
Orlando,https://patch.com/florida/orlando/calendar/event/20260426/9c0f7b30-04e7-47de-a2e2-17e9593d1fa4/brechner-speaker-series-tracing-florida-journeys-with-leslie-kemp-poole
Orlando,https://patch.com/florida/orlando/calendar/event/20260426/e71be1bc-4362-4771-acdf-b82e4d9f850e/candlelight-the-best-of-joe-hisaishi
Orlando,https://patch.com/florida/orlando/calendar/event/20260430/b3fc56f2-fc9e-46e5-a592-da944b0bdbd8/candlelight-queen-vs-abba
Orlando,https://patch.com/florida/orlando/calendar/event/20260501/a9310f81-159d-4ccb-8697-4871be37b662/lunch-learn-lue-gim-gong
Orlando,https://patch.com/florida/orlando/calendar/event/20260502/fee7cc59-126c-4f10-9ac7-0cc700236a13/free-access-day-america-250-celebration
Orlando,https://patch.com/florida/orlando/calendar/event/20260503/58cd49b4-6d33-4dd2-94a0-bbf3e4ebd699/christian-johnson
Orlando,https://patch.com/florida/orlando/calendar/event/20260504/41aedf4e-87a4-4c28-b9b9-7368e0138486/may-the-4th-be-with-you-a-galactic-dinner-cruise-aboard-the-barbara-lee
Orlando,https://patch.com/florida/orlando/calendar/event/20260505/aba8df65-933b-4d55-9704-54d073f79c6e/6th-annual-cinco-de-mayo-street-party
Orlando,https://patch.com/florida/orlando/calendar/event/20260505/513b1d30-fa15-49d0-bef2-3c3fb6497aa4/cinco-de-mayo-mexican-buffet-cruise-launch
Orlando,https://patch.com/florida/orlando/calendar/event/20260508/70104407-858a-4de2-a79a-ec9a4f8d85da/candlelight-coldplay-imagine-dragons
Orlando,https://patch.com/florida/orlando/calendar/event/20260508/1e5d5c6c-93cd-44cf-9185-ba506ff29a6c/quest-inc-celebrates-30-years-of-wine-quest
Orlando,https://patch.com/florida/orlando/calendar/event/20260508/895c5204-2a65-48eb-8d09-3860dc0371e5/candlelight-90s-hip-hop-on-strings
Orlando,https://patch.com/florida/orlando/calendar/event/20260509/9d35af2c-52f6-4885-aa42-0b837c6fe353/quest-inc-celebrates-30-years-of-wine-quest
Orlando,https://patch.com/florida/orlando/calendar/event/20260512/d2584c2f-5ea9-40e6-a2b7-c7505e726946/bridgerton-high-tea-lunch-cruise-aboard-the-barbara-lee
Orlando,https://patch.com/florida/orlando/calendar/event/20260514/79e0ad27-33bb-492c-a020-5ce1dbe0acc8/candlelight-the-best-of-hans-zimmer
Orlando,https://patch.com/florida/orlando/calendar/event/20260514/b02f3fd9-d3b4-429d-a3f2-3de799a5acf4/candlelight-tribute-to-jos-jos-mex
Orlando,https://patch.com/florida/orlando/calendar/event/20260516/5628c93b-4d08-4151-bc97-becb0a8fe577/second-harvest-food-bank-to-host-5th-annual-ultimate-garden-party-on-may-16
Orlando,https://patch.com/florida/orlando/calendar/event/20260516/8072e416-0fd6-47f0-8b63-d3c4006f912b/oifw-preview-art-avant-garde-fashion-show
Orlando,https://patch.com/florida/orlando/calendar/event/20260516/b9054a38-002a-4b36-a42e-294e3790d98c/candlelight-the-best-of-hans-zimmer
Orlando,https://patch.com/florida/orlando/calendar/event/20260517/3c1f58e3-0893-4e06-a576-fbbb1128d0a3/brechner-speaker-series-in-patriotic-fashion-the-fun-and-quirky-side-of-centennial-celebrations
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260417/6a8ff7db-9899-4095-a16e-76dde7ab0beb/atlanta-home-remodeling-show-april-17th-19th-2026
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260417/67da3735-54bb-40ec-9104-e9aa3e3e0d7c/420-weekend-at-your-3rd-spot
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260417/e6e9e0f6-c1d5-456d-8211-6b9211a2d453/school-and-group-nightcrawler-overnight
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260417/fd163806-80be-4971-a48e-6e961774a002/3-by-3-a-tribute-to-willie-dixon-with-special-guest-mudcat-the-redeemers
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260418/d9355fc2-c063-4580-9de7-a8d65813b408/keeper-for-a-day-elephants
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260418/523e137d-c51f-4620-977a-a42d9e89e449/8th-annual-grove-park-foundation-5k
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260418/f4b7ad04-70ef-449c-a4db-ed1ca9d37e3b/new-incommunity-exhibit-at-woodruff-arts-center-celebrates-individual-artists
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260418/64d1d6b6-b892-47f7-a6fb-4165f1a2b74f/the-rube-goldberg-machine-contest
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260418/fedee631-c687-4c69-b641-ec4b90d11618/earth-day-at-the-center
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260418/63eb7999-fed7-4558-a6c8-890e2f8138c7/the-rube-goldberg-machine-contest-regional-qualifier
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260418/52494f2e-6656-46a4-a8d0-232c14506da2/hotel-phoenixs-guided-art-tour-experience
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260418/7e0db7bc-954f-45dd-aef4-89e5d8c398bd/fire-maker-brewery-6th-grand-iversary
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260418/6dcc032e-e797-4f65-a480-3e38dbdb7089/petsmart-camp-creek-dog-adoption-event
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260418/6c419bc6-07a6-4fd0-a3bd-6eae314c60e3/georgia-tech-football-white-gold-game
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260418/0826af4c-4d2f-47f8-abce-005fb2dc8941/420-weekend-at-your-3rd-spot
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260418/95d03bc7-ac3a-441c-a0bc-58f588af5eb8/moondog-pub-grub-dog-adoption-event
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260418/3930fef3-667d-4559-ac9a-854e897697e7/the-dinner-detective-true-crime-murder-mystery-dinner-show-atlanta-ga
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260418/4caa8413-a8ff-4856-895e-db49364114d0/yo-yo-ma-brings-an-evening-with-yo-yo-ma-reflections-in-words-and-music-to-the-fox-theatre-on-apr
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260418/c4eebd0d-1c74-4ddd-90f7-db31137f8636/cut-corners-2-year-anniversary-with-ysheso-and-cc-residents
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260419/e3be4c75-792f-468c-b420-83c005b429f4/mornings-at-the-zoo
Nashville,https://patch.com/tennessee/nashville/calendar/event/20260510/b7cbc906-7b1a-4e99-ad1f-30c2b6b91277/family-program-embellished-instruments
Nashville,https://patch.com/tennessee/nashville/calendar/event/20260510/43bcfeb8-a4e0-4294-a2e6-eb477d3a2999/juvenile-s-boiling-point-album-release-tour-with-the-400-degreez-band-special-guests
Nashville,https://patch.com/tennessee/nashville/calendar/event/20260516/7df22ebc-e9ba-4acc-94d9-903db2359dde/half-toberfest-at-breeden-s-orchard
Nashville,https://patch.com/tennessee/nashville/calendar/event/20260517/b4c8ea7f-d786-4062-a8bf-00168d1c910b/nashville-soccer-club-vs-los-angeles-football-club
Nashville,https://patch.com/tennessee/nashville/calendar/event/20260519/6988b442-27ef-4863-9b88-28f7b5a9b6c8/tech-n9ne-x-e-40-strange-wid-it-tour-2026
Nashville,https://patch.com/tennessee/nashville/calendar/event/20260520/bec52d47-5154-4928-8844-56cc60476735/alyssa-edwards-thanks-for-everything-tour-2026
Nashville,https://patch.com/tennessee/nashville/calendar/event/20260522/f629b582-4523-4a77-bd1f-f1d6bd686ba8/candlelight-tribute-to-drake
Nashville,https://patch.com/tennessee/nashville/calendar/event/20260523/96abad9b-3157-4eb0-bc16-4d17b6d311cc/nashville-soccer-club-vs-new-york-city-football-club
Nashville,https://patch.com/tennessee/nashville/calendar/event/20260526/3c948698-9e0d-4ba8-a66a-a87f8904fdc1/the-kid-laroi-a-perfect-world-tour
Nashville,https://patch.com/tennessee/nashville/calendar/event/20260527/e35ffed0-c679-42c8-aeae-1665939f54c9/deep-end-live-taylor-welch-jake-brian-jamie-winship-wendy-backlund
Nashville,https://patch.com/tennessee/nashville/calendar/event/20260530/197db9bf-aa89-4d33-873f-f548ae4e7d61/hometown-half-marathon-5k-10k-nashville
Nashville,https://patch.com/tennessee/nashville/calendar/event/20260606/a00f030a-5d9e-4016-a4f0-70f87f55ac41/nashville-tn-virtual-esophageal-cancer-walk-run
Nashville,https://patch.com/tennessee/nashville/calendar/event/20260627/c18fd9a2-06e0-45c9-b305-e19a0b8f978a/treat-trot-nashville
Nashville,https://patch.com/tennessee/nashville/calendar/event/20260717/1a121fe3-b117-486a-98ca-495a78a0c422/nashville-soccer-club-vs-atlanta-united-fc
Nashville,https://patch.com/tennessee/nashville/calendar/event/20260722/da02ca14-c6dd-45bd-b891-cc9294254be8/nashville-soccer-club-vs-cf-montreal
Nashville,https://patch.com/tennessee/nashville/calendar/event/20260815/356e24db-0782-4f53-9f01-3da10816b980/nashville-soccer-club-vs-inter-miami-cf
Nashville,https://patch.com/tennessee/nashville/calendar/event/20260821/0b867c95-8514-448d-8821-25ab789ae397/roomful-of-teeth-gabriel-kahane
Nashville,https://patch.com/tennessee/nashville/calendar/event/20260822/8839b906-112c-42a4-85c2-fa7f8eee4148/nashville-soccer-club-vs-columbus-crew
Nashville,https://patch.com/tennessee/nashville/calendar/event/20260829/4a6f1105-6430-4091-8a11-7f5092a7515c/nashville-soccer-club-vs-fc-cincinnati
Nashville,https://patch.com/tennessee/nashville/calendar/event/20260919/0a421fe7-47e4-4436-bb7a-3c8224e5e1f1/nashville-soccer-club-vs-chicago-fire-fc
Nashville,https://patch.com/tennessee/nashville/calendar/event/20260926/8b890bf6-4443-4a49-8260-14bce0bd45f8/nashville-soccer-club-vs-toronto-fc
Nashville,https://patch.com/tennessee/nashville/calendar/event/20261014/f0c13a66-8e27-4bd0-a564-cd0262d0c86e/nashville-soccer-club-vs-sporting-kansas-city
Nashville,https://patch.com/tennessee/nashville/calendar/event/20261028/fa229964-5b35-4d99-b48f-84305c146935/nashville-soccer-club-vs-philadelphia-union
Nashville,https://patch.com/tennessee/nashville/calendar/event/20261101/225b3aa6-c879-4cc1-aec7-54efe5a324d2/nashville-soccer-club-vs-new-york-red-bulls
Nashville,https://patch.com/tennessee/nashville/calendar/event/20261115/5dcbf12d-db0b-4a1d-a1a0-2b70be0f5eee/camp-registration-open-for-kids-with-disabilities-lifelong-illnesses-center-for-courageous-kids
Orlando,https://patch.com/florida/orlando/calendar/event/20260522/e9324bae-356e-4730-ab63-1967123fe649/promenade-at-sunset-walk-memorial-4-day-weekend
Orlando,https://patch.com/florida/orlando/calendar/event/20260524/27789a6e-c390-48a6-8537-e338ec8149fc/sensory-sunday-summer-soiree
Orlando,https://patch.com/florida/orlando/calendar/event/20260528/5da494ac-0498-4dfa-b17d-4d2a9bc4c51d/umpire-unmasked-a-comedy-show-with-vincent-chapman
Orlando,https://patch.com/florida/orlando/calendar/event/20260605/48176373-2d2f-457b-bc69-05d4902dfd7c/corey-holcomb
Orlando,https://patch.com/florida/orlando/calendar/event/20260606/b5d87907-fdf3-4163-a5c8-97bab53e7a3b/treat-trot-orlando
Orlando,https://patch.com/florida/orlando/calendar/event/20260606/2484305e-e76b-44de-98d1-9bca1b69eb29/orlando-international-fashion-week-presents-626-euphoria
Orlando,https://patch.com/florida/orlando/calendar/event/20260606/dc35fce6-d3a3-43b3-9d20-61abf64e77b4/corey-holcomb
Orlando,https://patch.com/florida/orlando/calendar/event/20260612/d58971c5-d847-4d00-85c8-e4d980feb0fa/trae-crowder
Orlando,https://patch.com/florida/orlando/calendar/event/20260614/9c6014d5-879f-433c-b6a5-12edb9a2204d/candlelight-tribute-to-jos-jos
Orlando,https://patch.com/florida/orlando/calendar/event/20260617/6f7c37ef-ae20-4ec7-ae8c-4a26f4eb6e7e/christopher-titus-doomed-to-repeat
Orlando,https://patch.com/florida/orlando/calendar/event/20260625/6ec84048-a1a6-4ce9-bc6e-c9bb57aa362a/candlelight-coldplay-imagine-dragons
Orlando,https://patch.com/florida/orlando/calendar/event/20260704/740aad9b-3a66-4bb1-b561-179d0105f6c6/adventhealth-clermont-freedom-5k-presented-by-live-trends-design-group
Orlando,https://patch.com/florida/orlando/calendar/event/20260814/a9f493fd-69dd-4f4e-ad59-b28ea8637e08/don-dc-curry
Orlando,https://patch.com/florida/orlando/calendar/event/20260815/6112d8e6-f62b-4f89-a2f2-00fcf6060251/don-dc-curry
Orlando,https://patch.com/florida/orlando/calendar/event/20261001/e4b0aeb8-e277-4f1f-aec5-a60045dde58b/gabriel-rutledge
Orlando,https://patch.com/florida/orlando/calendar/event/20261025/81a54fa2-58f8-4a0a-ba83-1d72562d724d/adventhealth-clermont-clay-15k-5k-presented-by-livetrends-design-group
Orlando,https://patch.com/florida/orlando/calendar/event/20261126/e7fab93c-d2e0-4048-8f2d-097ff9c1e540/adventhealth-turkey-trot-5k-10k-presented-by-livetrends-design-group
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260419/f05c50c5-46de-40cb-b096-0b8e1440f711/new-incommunity-exhibit-at-woodruff-arts-center-celebrates-individual-artists
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260419/55d0e9d1-1a96-4ca4-ac48-04345b8973b6/shops-of-dunwoody-farmers-market-dog-adoption-event
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260419/1da044b1-a100-4c9b-b5fe-bcbf92135632/market-in-the-park-debuts-in-grant-park-earth-day-weekend
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260419/e802cc4d-d4f1-4865-8099-6f50f458f063/create-custom-candles-with-instructor-jocelyn-candle-making-class-by-classpop
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260419/f791023e-5ef9-43ad-9064-120292bbf278/create-custom-candles-with-instructor-jocelyn-candle-making-class-by-classpop
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260419/a5dc9cd5-062f-4cea-b247-8cf2cac6ea0c/420-weekend-at-your-3rd-spot
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260419/d7eafc85-7948-412e-8fd3-45fbfc297352/raise-the-roof-the-fiddler-jazz-sessions-with-the-joe-alterman-trio
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260419/ea9fb4aa-ba73-41d8-b4f8-a0d9628a6083/themestock-14-sizable
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260421/034dfb9c-36f6-4d5c-9268-6dee20c2b11a/design-adac
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260421/e31929ad-2e75-4598-b92b-81fd4bae5d4c/design-adac-keynote-event-the-sanctuary-of-nature-indoors-and-out
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260421/1f57207c-623b-43a1-877c-3493a82348ac/design-adac-keynote-event-the-finishing-touch-elevating-interiors-with-purpose
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260421/2efc0b14-a49e-4ecd-aac7-066dfe5cfb89/dinner-a-movie
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260421/eb8baecc-c1f0-4a99-82a3-71fe2731aa29/glenn-hughes-with-enuff-znuff-and-dead-groove
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260422/cd29012a-7937-4ad7-8d0d-7f73d205d750/keeper-for-a-day-reptiles-and-amphibians
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260422/67041387-3681-402a-8507-c3a04c3aa011/the-inflatable-zoo
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260422/d3a670f6-323d-41c5-b7a8-8221460638f2/design-adac-keynote-event-originality-vs-algorithm-authenticity-in-an-ai-world
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260422/dbffdf5c-f5b2-43c1-8577-d6a7449de1e0/design-adac-keynote-event-the-art-of-the-unexpected-designing-with-personality-purpose
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260422/704da009-dd62-4abf-8ec9-5311135d7b07/design-adac-keynote-event-southeast-designers-architect-of-the-year-finalists-celebration
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260422/8541938c-6cfd-4384-ab1e-e5f7b3ed458f/4-course-turkish-wine-dinner-at-efendi
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260423/5a135cdc-62f6-4492-83cc-e78456ad405e/design-adac-keynote-event-creating-prosperity-at-home
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260418/f96c4582-8276-4a97-b72d-2b419a48d7f9/raku-workshop-at-feats-of-clay-pottery
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260418/d6f7522b-9579-420b-b4ff-e58bb5f35bf2/midday-music-presents-rodgers-and-hammersteins-cinderella-preview
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260418/a94ea78b-972f-48be-b68b-5a21826b4f15/pop-up-picnic-2026
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260418/65307044-08d8-476f-9ddc-8d061c3bfc4d/garrison-brothers-supper-club
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260418/3ab1a013-1e2b-4b70-b8e0-30dd5fd79f13/big-head-todd-and-the-monsters-live-at-haute-spot
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260418/1e4df5a2-9ff2-4e15-8dbe-dce26018875e/acmc-friends
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260418/84a41af3-c5d9-46ac-9015-ae400953e43d/resound-presents-voxtrot-at-mohawk-on-4-18
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260419/23560a11-b6d9-41b9-9d13-71af03c241a7/treefolks-annual-friends-and-family-picnic
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260419/06a7d3f1-1563-48ae-8582-ae6476414a14/resound-presents-the-belair-lip-bombs-dust-at-29th-st-ballroom-on-4-19
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260420/441502f1-1fde-431b-88af-d10f97df1c2a/breadmaking-class-at-lazarus-brewing-austin
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260420/b12537f8-8d5b-4a0e-96ef-303a5dfcc72d/pipes-workshop-at-feats-of-clay-pottery
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260421/c6f8dfac-c1f3-4366-9d3a-baa9e36d8140/violet-crown-trail-community-walk
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260421/ea2e73d6-e4ea-40dd-84d4-2e197109d9f1/midday-music-presents-the-alternative-improvisation-music-ensemble
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260421/24655ae6-91ac-4d71-8e83-f49be8c36328/music-as-an-economic-force
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260421/ca2ac082-9a1a-4f97-8157-9de14a0504e3/resound-presents-return-to-dust-w-druidess-at-29th-street-ballroom-on-4-21
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260421/ff6e19ad-7b20-4eb8-ac22-88b86f70b853/an-evening-with-shafer-vineyards
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260421/00723e06-3638-4d1f-b768-ddf3ff69027d/breadmaking-class-at-zilker-brewing
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260421/40fb91db-50e2-49e5-9bd8-fcdf90da6d5b/resound-presents-la-dispute-at-mohawk-on-4-21
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260421/e9563454-69ec-4277-a683-c6c62b6c2847/resound-heard-presents-vnv-nation-at-empire-garage-on-4-21
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260422/da00d483-c210-4987-bc2f-49e7bca6b2ad/central-texas-affordability-summit
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260422/9d622f15-f138-4678-9a4e-077e39473437/breadmaking-class-at-meanwhile-brewing
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260422/e95f20e9-97e9-444b-a192-b2b8c69b5d64/breadmaking-class-at-meanwhile-brewing
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260423/106ccb37-8b3c-4dcd-8623-0d31d4275bb5/paint-night-done-right-austin-paint-and-sip-by-classpop
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260423/1f4edc24-3c79-42d4-8714-51b8926c4989/breadmaking-class-at-pinthouse-brewing
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260423/ab4f60ee-4cc7-40f9-ae02-64f56c17955d/candlelight-coldplay-imagine-dragons
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260423/983fbdee-33c3-4400-9d11-c6d70fc2f21e/resound-presents-tourist-at-mohawk-on-4-23
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260423/cedb2d4d-072f-4886-8e14-77400bd54988/resound-presents-never-ending-fall-at-empire-control-room-on-4-23
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260423/867c6a3d-5ad3-43f0-a072-36b781c61133/resound-presents-adult-at-29th-st-ballroom-on-4-23
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260423/e93a2bf2-3a99-45f2-9164-3ad100973abc/resound-presents-the-crane-wives-w-lilith-max-at-radio-east-on-4-23
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260423/55f582f9-ab2b-44b1-89d4-d0ef6f55c18b/candlelight-the-best-of-hans-zimmer
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260424/c0482797-cdba-4c99-a6cf-4394b15a570d/onion-creek-clean-up-with-great-springs-project
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260424/314e41f9-a76a-4026-a46a-6cd8f5d86b50/georgetown-s-27th-annual-red-poppy-festival-returns-april-24-26
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260424/d590b4fd-392a-4b13-aec3-c577630d657f/sara-evans-at-haute-spot
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260424/a068a37d-3da4-452e-a492-043004f7f638/resound-presents-foxtide-at-29th-street-ballroom-on-4-24
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260424/cfc91218-a8e6-4f23-946c-163e65450d84/live-nation-resound-presents-cobrah-at-radio-east-on-4-24
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260424/606cb503-c5ed-4ea6-b673-40542c0311b5/comedy-gold
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260424/7b8d8180-2d7d-48de-959d-d396f7361d1d/resound-presents-dizgo-at-29th-st-ballroom-on-4-24
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260425/e73c030a-be23-4066-9365-10830d627399/26th-annual-austin-dragon-boat-festival
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260425/da46f613-47f2-469b-a15e-490bc995c48f/market-dayz
Austin,https://patch.com/texas/downtownaustin/calendar/event/20260425/9c62b949-e0ee-4d32-82dc-eec7718952a0/the-dinner-detective-true-crime-murder-mystery-dinner-show-austin-tx
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260423/6240a9a7-ad4d-457d-b759-d699ff06a592/design-adac-keynote-event-balancing-act-blending-traditional-and-contemporary-elements-to-achieve
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260423/61d9a911-d623-405a-b7f4-87d737d9894c/caribbean-cookbook-dinner
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260423/1d12fa7d-3cb6-4334-9a96-ea60a23e1f52/buena-vida-en-blanco
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260423/081c8785-47d1-4866-ad60-ae8953bf7536/sushi-sake-featuring-o-ku
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260424/f6f570d7-c39c-45df-98de-3abc1cd5273b/new-incommunity-exhibit-at-woodruff-arts-center-celebrates-individual-artists
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260424/c66af1b4-f92f-40ab-80f5-dac59e98ebf4/school-and-group-nightcrawler-overnight
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260424/a0294ff0-4559-4840-a980-9bd2c8bac503/cochren-co-at-rialto-center
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260425/78a49993-d54d-4d09-ba81-5c951075f128/no-limits-pickleball-challenge
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260425/f99ae78b-e1cc-4bd3-99bd-37c069ffa797/run-like-wild-5k-zoo-atlanta
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260425/5b7b3e59-1669-4f1b-856b-edc3b9ecd921/pancan-purplestride-atlanta-2026
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260425/3598549d-307e-41c3-a652-67c234ca4adc/mel-robbins-let-them-2026-tour-coming-to-the-fox-theatre-april-25-and-26
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260425/c89de9bc-74c1-48c3-ba5b-aa624451d6d1/new-incommunity-exhibit-at-woodruff-arts-center-celebrates-individual-artists
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260425/973d7a88-76d2-4e5c-b289-9dba11951f1b/roswell-taco-tequila-bar-crawl-3rd-annual-april-25th-by-bar-crawl-usa
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260425/b2bcfdb7-a690-4e12-869b-579ecf33e69c/an-afternoon-of-international-tea
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260425/242bd726-4fbc-43a6-bae8-1ec7bdfd11ec/petsmart-tucker-dog-adoption-event
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260425/58b52c98-4f12-4282-9726-d9f89a819959/the-dinner-detective-true-crime-murder-mystery-dinner-show-atlanta-ga
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260426/d2c9ab04-fb37-4222-8950-b2730a7cce04/trainer-for-a-day-world-of-wild-theater
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260426/a7b0ab65-9e03-4f79-9430-69c66810c66b/new-incommunity-exhibit-at-woodruff-arts-center-celebrates-individual-artists
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260426/2fa0c118-0ae6-4321-8fa7-13bc9b028f71/girls-on-the-run-5k-presented-by-assurant
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260426/6101185b-a9d1-4138-b603-3d834c3146fd/petsmart-roswell-dog-adoption-event
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260426/ba62b863-3d74-49da-9cf7-913beae1e965/trees-atlanta-at-the-museum
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260426/f96c59ea-408d-4a7b-9c06-bed0ad9ab8ee/sushi-making-with-chef-jennifer-at-a-local-wine-bar-cooking-class-by-classpop
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260426/28e49ef5-8cce-4779-8008-2a4df13afb84/sushi-making-with-chef-jennifer-at-a-local-wine-bar-cooking-class-by-classpop
Atlanta,https://patch.com/georgia/atlanta/calendar/event/20260426/1795125f-b96b-422c-8a22-93e98ebfc443/sushi-making-with-chef-jennifer-at-a-local-wine-bar-cooking-class-by-classpop
