state,community_url,house_url
florida,https://www.marondahomes.com/fl/mt-dora/sorrento-mount-dora-32757.html,https://www.marondahomes.com/fl/mt-dora/sorrento-mount-dora-32757/job-2ps40001.html
florida,https://www.marondahomes.com/fl/poinciana/poinciana-34759.html,https://www.marondahomes.com/fl/poinciana/poinciana-34759/job-2600101a.html
florida,https://www.marondahomes.com/fl/deland/deland-32720.html,https://www.marondahomes.com/fl/deland/deland-32720/job-6dd19001.html
florida,https://www.marondahomes.com/fl/poinciana/poinciana-34759.html,https://www.marondahomes.com/fl/poinciana/poinciana-34759/job-2600141a.html
florida,https://www.marondahomes.com/fl/edgewater/coastal-communities-32141.html,https://www.marondahomes.com/fl/edgewater/coastal-communities-32141/job-2cc034od.html
florida,https://www.marondahomes.com/fl/poinciana/poinciana-34759.html,https://www.marondahomes.com/fl/poinciana/poinciana-34759/job-2600161a.html
florida,https://www.marondahomes.com/fl/ocala/marion-oaks-34473.html,https://www.marondahomes.com/fl/ocala/marion-oaks-34473/job-mo034411.html
florida,https://www.marondahomes.com/fl/ocala/marion-oaks-34473.html,https://www.marondahomes.com/fl/ocala/marion-oaks-34473/job-mo014809.html
florida,https://www.marondahomes.com/fl/sebastian/sebastian-highlands-32958.html,https://www.marondahomes.com/fl/sebastian/sebastian-highlands-32958/job-52024462.html
florida,https://www.marondahomes.com/fl/poinciana/poinciana-34759.html,https://www.marondahomes.com/fl/poinciana/poinciana-34759/job-2600072b.html
florida,https://www.marondahomes.com/fl/port-charlotte/port-charlotte-33954.html,https://www.marondahomes.com/fl/port-charlotte/port-charlotte-33954/job-7pc51096.html
florida,https://www.marondahomes.com/fl/port-charlotte/port-charlotte-33954.html,https://www.marondahomes.com/fl/port-charlotte/port-charlotte-33954/job-7pc199fc.html
