state,house_url,inventory_id
iowa,https://www.epconcommunities.com/find-your-home/communities/iowa/des-moines/dallas/waukee/the-courtyards-at-parkside/quick-move-in-homes/598-nw-creekside-dr-27,801
iowa,https://www.epconcommunities.com/find-your-home/communities/iowa/des-moines/dallas/waukee/the-courtyards-at-parkside/quick-move-in-homes/1032-nw-creekside-dr-5,798
iowa,https://www.epconcommunities.com/find-your-home/communities/iowa/des-moines/dallas/waukee/the-courtyards-at-parkside/quick-move-in-homes/1018-nw-creekside-drive-2,30
indiana,https://www.epconcommunities.com/find-your-home/communities/indiana/lafayette/tippecanoe/west-lafayette/the-courtyards-at-belle-terra/quick-move-in-homes/641-tamarind-dr-40,777
indiana,https://www.epconcommunities.com/find-your-home/communities/indiana/indianapolis/hamilton/westfield/the-courtyards-of-westfield/quick-move-in-homes/2684-town-run-ct-99,866
indiana,https://www.epconcommunities.com/find-your-home/communities/indiana/indianapolis/hamilton/westfield/the-courtyards-of-westfield/quick-move-in-homes/2683-towne-run-ct-107,871
indiana,https://www.epconcommunities.com/find-your-home/communities/indiana/indianapolis/hamilton/westfield/the-courtyards-of-westfield/quick-move-in-homes/2564-towne-run-ct-94,896
indiana,https://www.epconcommunities.com/find-your-home/communities/indiana/indianapolis/hamilton/westfield/the-courtyards-of-westfield/quick-move-in-homes/14832-higgins-dr-93,781
indiana,https://www.epconcommunities.com/find-your-home/communities/indiana/indianapolis/hamilton/westfield/the-courtyards-of-townerun/quick-move-in-homes/2412-n-keenan-circle-23,890
indiana,https://www.epconcommunities.com/find-your-home/communities/indiana/indianapolis/hamilton/westfield/the-courtyards-of-townerun/quick-move-in-homes/14902-e-keenan-cir-34,756
indiana,https://www.epconcommunities.com/find-your-home/communities/indiana/indianapolis/hamilton/westfield/the-courtyards-of-townerun/quick-move-in-homes/14896-e-keenan-cir-35,757
indiana,https://www.epconcommunities.com/find-your-home/communities/indiana/indianapolis/hamilton/westfield/the-courtyards-of-townerun/quick-move-in-homes/14890-e-keenan-cir-36,758
indiana,https://www.epconcommunities.com/find-your-home/communities/indiana/indianapolis/hamilton/westfield/the-courtyards-of-townerun/quick-move-in-homes/14866-e-keenan-circle-38,650
indiana,https://www.epconcommunities.com/find-your-home/communities/indiana/indianapolis/hamilton/westfield/the-courtyards-of-cielo-ranch/quick-move-in-homes/16292-canterwood-ct-32,877
indiana,https://www.epconcommunities.com/find-your-home/communities/indiana/indianapolis/hamilton/westfield/the-courtyards-of-cielo-ranch/quick-move-in-homes/16195-quarter-pole-lane-21,908
indiana,https://www.epconcommunities.com/find-your-home/communities/indiana/indianapolis/hamilton/westfield/the-courtyards-of-cielo-ranch/quick-move-in-homes/16184-canterwood-ct-26,854
